season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize,amt_num_features
"['2020-21', '2021-22']",GK,2.864356517791748,2.9054784774780273,2.752406597137451,0.8273044228553772,0.8832091689109802,0.8557609915733337,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.365933656692505,3.6125307083129883,3.0393452644348145,0.7973024249076843,1.0543464422225952,0.9482365846633911,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.340247631072998,3.7230143547058105,2.8906402587890625,0.6399879455566406,0.9230346083641052,0.7139651775360107,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.4510202407836914,2.8778767585754395,4.2509660720825195,0.7766389846801758,0.7806143164634705,1.1458697319030762,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.009990692138672,7.64137601852417,7.894099712371826,2.019712209701538,2.0782787799835205,2.167766571044922,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.321714878082275,9.003788948059082,8.148117065429688,1.8870384693145752,2.389134645462036,2.15002703666687,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,6.528920650482178,9.9017915725708,5.989129543304443,1.8968634605407715,2.3748185634613037,1.7638075351715088,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,5.740396022796631,9.292807579040527,7.923929691314697,1.732526183128357,2.366816759109497,2.202272653579712,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,3.16764760017395,1.621751308441162,3.1081044673919678,0.9103007316589355,0.4765357971191406,0.8823752403259277,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.268707275390625,3.4549543857574463,3.4834775924682617,0.6679092049598694,0.937202513217926,0.9495862722396851,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.790675401687622,2.858635425567627,2.917818307876587,0.7409936189651489,0.7626807689666748,0.7979164123535156,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.0669188499450684,4.280821800231934,3.691866397857666,0.5867468118667603,1.0927412509918213,0.9922449588775635,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.35488224029541,6.587131977081299,8.2745943069458,2.0715761184692383,1.9089152812957764,2.2870240211486816,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.607024669647217,8.169952392578125,8.392190933227539,1.980211615562439,2.19187068939209,2.15006947517395,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,6.887304782867432,7.241785526275635,8.627250671386719,1.8613637685775757,1.9661612510681152,2.162480592727661,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,6.688230514526367,7.878958702087402,9.009963989257812,1.9878920316696167,2.2462873458862305,2.299013614654541,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.9233880043029785,1.9660784006118774,3.887861728668213,0.8087690472602844,0.5608062148094177,1.0419811010360718,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.089595317840576,4.804242134094238,2.270697832107544,0.6363401412963867,1.2695198059082031,0.6881181597709656,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,3.019352912902832,2.0464730262756348,3.086656093597412,0.8938488960266113,0.5953218340873718,0.9549860954284668,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.5753121376037598,3.6152005195617676,2.218644380569458,0.708707869052887,0.9510826468467712,0.5775532126426697,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.279592990875244,7.36042594909668,7.562130451202393,2.0781033039093018,2.117673397064209,2.162033796310425,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.855867862701416,7.87649393081665,7.467805862426758,1.920440673828125,2.1703567504882812,2.082639694213867,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,6.524441242218018,7.358037948608398,10.033037185668945,1.8184338808059692,1.9796561002731323,2.3638970851898193,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,7.274467945098877,6.846221923828125,7.905672550201416,2.05049991607666,1.9436945915222168,2.1232998371124268,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.9536304473876953,2.4993038177490234,3.8114123344421387,0.8563260436058044,0.7018852233886719,1.066240906715393,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.8459692001342773,2.783167600631714,3.5669829845428467,0.7228115200996399,0.7063795328140259,0.8370173573493958,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.9708170890808105,2.496912956237793,3.02659010887146,0.8667185306549072,0.7264304757118225,0.8941174149513245,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,3.0161359310150146,2.5011541843414307,3.092092990875244,0.8363276124000549,0.608722984790802,0.7975268959999084,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.5647993087768555,8.104544639587402,6.02748441696167,2.0875978469848633,2.1929800510406494,1.814157247543335,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,7.762353897094727,7.137699604034424,6.3103837966918945,2.1966490745544434,2.103205442428589,1.857630968093872,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,7.197215557098389,7.159953594207764,7.8797430992126465,2.0380380153656006,2.012737989425659,2.209890365600586,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,7.142332077026367,6.793984413146973,8.862386703491211,1.9433916807174683,1.9768750667572021,2.329176664352417,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.946171998977661,2.643528461456299,2.321655750274658,0.8258860111236572,0.6845089197158813,0.6851866245269775,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.893369197845459,2.265176773071289,3.0395476818084717,0.7703710198402405,0.6057526469230652,0.8260368704795837,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.5640604496002197,2.65261173248291,3.4197442531585693,0.7622503638267517,0.7273925542831421,0.9893478155136108,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.8891072273254395,2.044099807739258,3.06111741065979,0.8091120719909668,0.5881516933441162,0.8147110939025879,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.270079135894775,7.051102161407471,7.557076930999756,2.095507860183716,2.073106527328491,2.175673007965088,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.733644962310791,8.055670738220215,6.997016906738281,2.027510166168213,2.1770410537719727,2.1369364261627197,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,4.95090913772583,7.2255072593688965,12.6907958984375,1.4978755712509155,1.7137101888656616,2.5803518295288086,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,6.392605304718018,7.697442054748535,9.167998313903809,1.8099570274353027,2.0081779956817627,2.1503031253814697,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.3065884113311768,4.014030933380127,2.836432933807373,0.6750742197036743,1.033711552619934,0.8169599771499634,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.949612855911255,2.4365224838256836,2.5120062828063965,0.8809294700622559,0.7203531265258789,0.772363007068634,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.908417224884033,3.106419086456299,3.014298677444458,0.6946297883987427,0.7657855153083801,0.7321974635124207,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.562227249145508,3.0554141998291016,3.3503761291503906,0.6954029202461243,0.7802577614784241,0.7792523503303528,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,8.12759780883789,6.705748081207275,5.98515510559082,2.2791872024536133,2.108766555786133,1.9371027946472168,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.006957530975342,9.415396690368652,7.280524730682373,1.7976231575012207,2.2429118156433105,2.014843702316284,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,5.42154598236084,8.37010669708252,9.285370826721191,1.6143736839294434,2.04022216796875,2.2461965084075928,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,6.148766994476318,8.111743927001953,10.28101634979248,1.916189432144165,2.2376210689544678,2.4762380123138428,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,3.0533580780029297,2.2857272624969482,2.9479665756225586,0.9054611921310425,0.7087283730506897,0.8724648356437683,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.87467622756958,2.5218358039855957,2.9701292514801025,0.778416097164154,0.7132760882377625,0.80567866563797,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.869001865386963,3.713914632797241,3.664220094680786,0.882851243019104,1.0582481622695923,1.033220887184143,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.6602325439453125,2.6300833225250244,3.7333755493164062,0.7876775860786438,0.7177841663360596,0.9905596971511841,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.051535606384277,8.062129020690918,7.150824546813965,1.952275037765503,2.143216371536255,1.9717937707901,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.847559452056885,7.899473667144775,10.734443664550781,2.067392110824585,2.182222843170166,2.6469199657440186,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,6.505096435546875,9.417304992675781,6.1266655921936035,1.967106819152832,2.3595051765441895,1.8821418285369873,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,5.676300525665283,10.186956405639648,10.76685905456543,1.6844725608825684,2.300974130630493,2.2903053760528564,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.550743579864502,3.101963996887207,3.128861904144287,0.7154169678688049,0.8781487941741943,0.8380452990531921,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.716001272201538,2.9103305339813232,2.5437064170837402,0.7497920989990234,0.7767584323883057,0.7744922637939453,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.2700178623199463,3.7393012046813965,2.938586473464966,0.7118629813194275,1.0201716423034668,0.8371482491493225,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.703526496887207,2.546550750732422,3.2072064876556396,0.8034162521362305,0.690055787563324,0.9336413145065308,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,6.455633163452148,8.31506633758545,8.527632713317871,1.959747552871704,2.2625386714935303,2.357541799545288,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,7.015419006347656,8.343534469604492,6.479848384857178,2.036743640899658,2.332886219024658,1.9947341680526733,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,5.779242992401123,8.466819763183594,10.176037788391113,1.7204080820083618,2.1264734268188477,2.3781075477600098,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,6.5951151847839355,7.097793102264404,9.1904878616333,1.9571672677993774,1.913732647895813,2.3302671909332275,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,3.1058433055877686,2.0650768280029297,3.125978469848633,0.8372111916542053,0.6019434332847595,0.8800160884857178,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.594083309173584,3.2089896202087402,3.239572048187256,0.6787022352218628,0.7989752888679504,0.7748712301254272,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.7601683139801025,2.3870668411254883,3.4528088569641113,0.8025267124176025,0.7296643853187561,0.9936992526054382,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.640474796295166,2.962815999984741,3.414189577102661,0.780017077922821,0.7847971320152283,0.9431696534156799,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.964720726013184,7.491992473602295,5.528443336486816,2.1063437461853027,2.026132583618164,1.597836971282959,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,6.29598331451416,8.886484146118164,7.401724338531494,1.8384296894073486,2.287642478942871,1.8946928977966309,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,5.069485187530518,10.254287719726562,8.491415023803711,1.5412111282348633,2.216313600540161,2.065530300140381,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,6.564160346984863,8.206528663635254,8.65984058380127,1.7776693105697632,1.9685765504837036,1.99736487865448,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,3.035149097442627,2.62263560295105,3.580559492111206,0.8750172853469849,0.7438449263572693,0.9762148857116699,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.7472362518310547,2.8106634616851807,3.8300421237945557,0.7805914282798767,0.7532018423080444,0.9496473670005798,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.8295326232910156,3.298839807510376,3.2835357189178467,0.8100050091743469,0.981113851070404,0.9471467137336731,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,2.457202434539795,3.9172074794769287,3.25592303276062,0.6526929140090942,0.997556746006012,0.8762723803520203,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,7.139952659606934,8.457579612731934,6.904290199279785,2.0181503295898438,2.2416274547576904,2.0694401264190674,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,7.183478355407715,7.532319068908691,7.236850261688232,1.9832669496536255,2.099591016769409,2.0146524906158447,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,6.491247653961182,9.575721740722656,7.056677341461182,1.94024658203125,2.3314411640167236,1.9984920024871826,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",GK,5.754712104797363,9.92814826965332,10.599925994873047,1.6214964389801025,2.2697525024414062,2.4034624099731445,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",GK,2.9086720943450928,2.668534278869629,3.32224702835083,0.8025916218757629,0.752870500087738,0.8514705300331116,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",GK,2.444319725036621,3.964036226272583,2.810870409011841,0.7504714727401733,1.0508952140808105,0.8643866777420044,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",GK,2.765625238418579,2.8501336574554443,2.8942911624908447,0.777161717414856,0.7370083928108215,0.8238765597343445,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
